0.005	114.07763102027737	-1.1443047786075102e-15	114077.63102027736	1000.0
0.01	113.41474091709675	0.00021680997156627463	113588.84754865422	1001.5351322954106
0.015	113.41474091709675	0.00021680997156627463	113588.84754865422	1001.5351322954106
0.02	112.98720339660115	-0.002313799907110401	113989.37563419866	1008.8697853161277
0.025	112.98720339660115	-0.002313799907110401	113989.37563419866	1008.8697853161277
0.03	112.68301872007487	0.0016261524024018862	113048.82327945279	1003.2463148709801
0.035	112.68301872007487	0.0016261524024018862	113048.82327945279	1003.2463148709801
0.04	112.36749861572389	0.014819254405772546	113264.38514382906	1007.9817254913928
0.045	112.36749861572389	0.014819254405772546	113264.38514382906	1007.9817254913928
0.05	112.18632593649137	0.006006912358348678	113592.41158542359	1012.533485139073
0.055	112.18632593649137	0.006006912358348678	113592.41158542359	1012.533485139073
0.06	112.069911632508	-0.016339491897509523	111687.17162510756	996.5848103043439
0.065	112.069911632508	-0.016339491897509523	111687.17162510756	996.5848103043439
0.07	111.93404767969503	-0.02302200748818959	110664.87862044659	988.6614565848612
0.075	111.93404767969503	-0.02302200748818959	110664.87862044659	988.6614565848612
0.08	111.6774010297457	0.03632564736933276	112060.19085694435	1003.4276391075459
0.085	111.6774010297457	0.03632564736933276	112060.19085694435	1003.4276391075459
0.09	111.71289662342122	0.012318652045826458	111534.26095281263	998.4009395870312
0.095	111.71289662342122	0.012318652045826458	111534.26095281263	998.4009395870312
0.1	111.43144352363522	-0.042803071136476314	111268.27643953514	998.5357177566718
0.105	111.43144352363522	-0.042803071136476314	111268.27643953514	998.5357177566718
0.11	111.52024384656639	0.07165683536634623	111233.35520357214	997.4274747516786
0.115	111.52024384656639	0.07165683536634623	111233.35520357214	997.4274747516786
0.12	111.60446224054694	0.0024125158690665722	111188.4780428049	996.272692064539
0.125	111.60446224054694	0.0024125158690665722	111188.4780428049	996.272692064539
0.13	111.44100601184068	-0.03078642226728703	111512.43990667403	1000.6410018842234
0.135	111.44100601184068	-0.03078642226728703	111512.43990667403	1000.6410018842234
0.14	111.39579227173515	0.003250248445308101	111109.48212995678	997.4297939272253
0.145	111.39579227173515	0.003250248445308101	111109.48212995678	997.4297939272253
0.15	111.23047510214731	0.06081216800926592	109897.6618676947	988.0175533438239
0.155	111.23047510214731	0.06081216800926592	109897.6618676947	988.0175533438239
0.16	111.24429745631747	0.0908000965088767	111763.86316244784	1004.6704929422058
0.165	111.24429745631747	0.0908000965088767	111763.86316244784	1004.6704929422058
0.17	111.43579531645196	0.0307379586372183	111258.21302914682	998.4064161179015
0.17500000000000002	111.43579531645196	0.0307379586372183	111258.21302914682	998.4064161179015
0.18	111.45941723595638	0.010244534767994298	111386.32224543803	999.3442008550644
0.185	111.45941723595638	0.010244534767994298	111386.32224543803	999.3442008550644
0.19	111.25401202629106	-0.18937495262607743	110349.74883633744	991.8720846692709
0.195	111.25401202629106	-0.18937495262607743	110349.74883633744	991.8720846692709
0.2	111.29274613686118	0.09825255558308091	109437.25197267889	983.3278068105129
0.20500000000000002	111.29274613686118	0.09825255558308091	109437.25197267889	983.3278068105129
0.21	111.11799800826859	0.004837763844055424	110473.59733207415	994.2007533635866
0.215	111.11799800826859	0.004837763844055424	110473.59733207415	994.2007533635866
0.22	111.08397294933937	0.022917035804227735	110487.93434269793	994.634342013377
0.225	111.08397294933937	0.022917035804227735	110487.93434269793	994.634342013377
0.23	111.24079225641525	0.07222385235154526	110369.55709916954	992.1680245207399
0.23500000000000001	111.24079225641525	0.07222385235154526	110369.55709916954	992.1680245207399
0.24	111.1594052451715	0.03752441945781043	109692.89340511434	986.8071276845837
0.245	111.1594052451715	0.03752441945781043	109692.89340511434	986.8071276845837
0.25	111.08618131672027	0.0848619185221747	108469.40798019362	976.4437547000925
0.255	111.08618131672027	0.0848619185221747	108469.40798019362	976.4437547000925
0.26	110.94809533954519	0.13769994672056518	110866.78322708898	999.26711574266
0.265	110.94809533954519	0.13769994672056518	110866.78322708898	999.26711574266
0.27	111.06595330389442	0.1535925655858938	110062.33451984245	990.9637584318401
0.275	111.06595330389442	0.1535925655858938	110062.33451984245	990.9637584318401
0.28	111.16497973336291	0.06653480584602378	110274.14812070147	991.9864006200678
0.28500000000000003	111.16497973336291	0.06653480584602378	110274.14812070147	991.9864006200678
0.29	111.1353680773774	-0.01814015815395789	109677.50860089858	986.8821285095867
0.295	111.1353680773774	-0.01814015815395789	109677.50860089858	986.8821285095867
0.3	111.18610966179779	-0.04096096906834044	108556.32898754587	976.3479387645535
0.305	111.18610966179779	-0.04096096906834044	108556.32898754587	976.3479387645535
0.31	111.40173153943283	0.038987958961421154	110277.81311405716	989.9111224767828
0.315	111.40173153943283	0.038987958961421154	110277.81311405716	989.9111224767828
0.32	111.46598329314169	0.03375867941724989	108763.44626025985	975.7546028569587
0.325	111.46598329314169	0.03375867941724989	108763.44626025985	975.7546028569587
0.33	111.33162638043027	0.01971600715124132	111053.8869792351	997.5052964712281
0.335	111.33162638043027	0.01971600715124132	111053.8869792351	997.5052964712281
0.34	111.397758628384	-0.05752803983934246	109595.62184061176	983.8225040614681
0.34500000000000003	111.397758628384	-0.05752803983934246	109595.62184061176	983.8225040614681
0.35000000000000003	111.39928839701311	-0.0835881548472514	108620.05614147174	975.0516157191548
0.355	111.39928839701311	-0.0835881548472514	108620.05614147174	975.0516157191548
0.36	111.3064469736163	-0.059826084681560726	110266.29241036436	990.6550375873691
0.365	111.3064469736163	-0.059826084681560726	110266.29241036436	990.6550375873691
0.37	111.36762303361725	-0.00991656220160889	109878.81642963794	986.6316029432548
0.375	111.36762303361725	-0.00991656220160889	109878.81642963794	986.6316029432548
0.38	111.61810671765768	0.01631429369891947	110575.67745882766	990.6607512930955
0.385	111.61810671765768	0.01631429369891947	110575.67745882766	990.6607512930955
0.39	111.3214373355477	0.005713227303287988	109578.0961913445	984.3395738868483
0.395	111.3214373355477	0.005713227303287988	109578.0961913445	984.3395738868483
0.4	111.37211835437058	-0.10323702560329855	108941.55024758125	978.1761526789354
0.405	111.37211835437058	-0.10323702560329855	108941.55024758125	978.1761526789354
0.41000000000000003	111.370227985823	0.05693361371791298	110459.92460375084	991.8263309814895
0.41500000000000004	111.370227985823	0.05693361371791298	110459.92460375084	991.8263309814895
0.42	111.63055265100384	0.055329327887339005	110197.79684406241	987.165200091585
0.425	111.63055265100384	0.055329327887339005	110197.79684406241	987.165200091585
0.43	111.55432249598074	-0.01857217637602735	110696.0208924454	992.3059762783619
0.435	111.55432249598074	-0.01857217637602735	110696.0208924454	992.3059762783619
0.44	111.48290476469379	-0.06905093465180195	110006.97338931514	986.7609174833228
0.445	111.48290476469379	-0.06905093465180195	110006.97338931514	986.7609174833228
0.45	111.47856137442173	-0.03241970190668045	109542.80262229058	982.6355962234788
0.455	111.47856137442173	-0.03241970190668045	109542.80262229058	982.6355962234788
0.46	111.66002068360196	-0.008487876996962296	111072.31707338332	994.7366693412682
0.465	111.66002068360196	-0.008487876996962296	111072.31707338332	994.7366693412682
0.47000000000000003	111.76208219684452	-0.03384357354178452	109781.99683071882	982.2830308168543
0.47500000000000003	111.76208219684452	-0.03384357354178452	109781.99683071882	982.2830308168543
0.48	111.62724168898049	-0.13787252132542466	111302.662181251	997.0922912470251
0.485	111.62724168898049	-0.13787252132542466	111302.662181251	997.0922912470251
0.49	111.32553847496412	-0.10022769630227228	109938.77000577799	987.5431236337743
0.495	111.32553847496412	-0.10022769630227228	109938.77000577799	987.5431236337743
0.5	111.28910763595691	-0.03804301379141323	108608.3348844569	975.9116340453622
0.505	111.28910763595691	-0.03804301379141323	108608.3348844569	975.9116340453622
