0.00075	114.01962500764434	-2.0649970382511597e-05
0.0015	113.96554114738814	-0.00023797968149524785
0.0022500000000000003	113.90118314815408	0.00016475150294461958
0.003	113.8578370676998	0.00014826364974197063
0.00375	113.80041168191197	-0.0006244248576682586
0.0045000000000000005	113.7577003511882	-0.0013176379340686024
0.00525	113.70253731414549	-0.0020725886543537554
0.006	113.66371526673642	-0.0004716564339006112
0.00675	113.60774204362244	-0.0012836960516026481
0.0075	113.58093264559467	-0.0010467131674064194
0.00825	113.53437192537261	-0.0008842816943499001
0.009000000000000001	113.52216035287101	-0.0016020188777347694
0.00975	113.49166664670804	-0.0024168158749703302
0.0105	113.45590524342154	-0.002263317324431196
0.01125	113.40278710729517	-0.0030524877316952057
0.012	113.39511208951357	-0.003979956632827865
0.012750000000000001	113.3878063090029	-0.0031158907243868336
0.0135	113.36427151433746	-0.0043070524838716906
0.01425	113.34267572236236	-0.0019142679933072087
0.015	113.27944016898677	0.001911410086932729
0.01575	113.24388768151553	-0.003704207932465982
0.0165	113.21705347906762	-0.003711232274525499
0.01725	113.1682349470067	-0.00011665619311181768
0.018000000000000002	113.16288721239937	-0.0055850553846028975
0.01875	113.13598373188448	-0.0015137068440381604
0.0195	113.0931839254062	0.003462187240284671
0.02025	113.0342744003311	0.003734101134022423
0.021	113.02516075803501	0.0007682023706072118
0.021750000000000002	112.99387509710597	0.000760964813607346
0.0225	112.95499596648999	9.28586090276913e-05
0.02325	112.92608454194686	0.0007619389104744951
0.024	112.92111853732274	-0.0047091979376582905
0.02475	112.86587492799097	-0.012106183001715499
0.025500000000000002	112.82497067490064	-0.009060098966534787
0.02625	112.80964136661093	-0.0016543323722537095
0.027	112.7498334907313	-0.0008621689775446482
0.02775	112.7382516755709	0.005807851905235809
0.0285	112.71116281105233	-0.004978028887639485
0.02925	112.67296760220333	-0.010587116504510509
0.03	112.66091247533853	-0.0073437625429475534
0.03075	112.6504847187606	-0.0008099881597921529
0.0315	112.64127234500629	0.007074500904320515
0.03225	112.64104619098394	0.003032966011475492
0.033	112.61187065333583	0.006869448261965532
0.03375	112.60101520744588	0.0033434739108966216
0.0345	112.5452804643809	0.003715031131245578
0.035250000000000004	112.52451348983155	0.00985977371442629
0.036000000000000004	112.512027308664	0.01795674568512342
0.03675	112.49144386886826	0.015649386268922674
0.0375	112.46847101248751	0.01058536246092063
0.03825	112.42706403772523	0.004112559180995068
0.039	112.37693311013598	0.00820144700704561
0.03975	112.37025559417604	0.012457465273098765
0.0405	112.33848101289385	0.011849846057869944
0.04125	112.31008515386073	0.01611577472259531
0.042	112.2609625376253	0.02214262806655557
0.04275	112.2675804496987	0.017585960396424197
0.043500000000000004	112.24722532285563	0.018381413779987636
0.04425	112.22548651264655	0.029412752241198884
0.045	112.25276493791091	0.03561081973018127
0.04575	112.22084447935349	0.031253090967212384
0.0465	112.19881724679814	0.022416101549048488
0.04725	112.20753804855642	0.02706417089502259
0.048	112.21105510001956	0.011197774484114633
0.04875	112.19668400821358	0.00942033962677407
0.0495	112.18191518921098	0.017694263148224167
0.05025	112.14993571205326	0.012680093106032225
0.051000000000000004	112.11886979299072	0.0022529627618624814
0.051750000000000004	112.10582906549062	-0.0029404808869184364
0.0525	112.04945852902871	0.014718159403991597
0.05325	112.03489473720919	0.013504449985668212
0.054	112.00620660761578	0.012209149839601809
0.05475	111.981508001473	0.02137788206430241
0.0555	111.95834928657501	0.02494683845545346
0.05625	111.96578711779082	0.04263228227040744
0.057	111.88454548407901	0.049966194326943957
0.05775	111.80455786067265	0.015712144206174655
0.0585	111.83595833290057	0.01871157692213124
0.059250000000000004	111.85883752598362	0.05366097641491914
0.06	111.85536949803736	0.035443510737412635
0.06075	111.8433772311287	0.062426695792552236
0.0615	111.83672902069712	0.049439447727918105
0.06225	111.84802560695518	0.06185050967752257
0.063	111.87650459929576	0.07408165561377002
0.06375	111.86478827608514	0.03609534402113498
0.0645	111.92623525488605	0.025962475890556832
0.06525	111.865083672267	0.04687114056660307
0.066	111.89844218579286	0.019163819146064957
0.06675	111.88211618261442	0.0122056034026995
0.0675	111.82705745118622	0.0060166346720214115
0.06825	111.84339014211103	0.013849689340660347
0.069	111.87898472550718	0.019776961212108046
0.06975	111.83225981223723	0.022202163559123415
0.07050000000000001	111.83176840697281	-0.001073226630121137
0.07125000000000001	111.78395558343159	-0.014480119592909757
0.07200000000000001	111.77396126471393	-0.027015777515972565
0.07275	111.76343346874941	-0.046396833737295036
0.0735	111.74566982761003	-0.048880041084386636
0.07425	111.70336868733592	-0.0665943879332984
0.075	111.78955039480749	-0.034913115174040325
